Address,Balance,lastTxHeightOnCosmosHub
juno1ugyphccevfmsg7gggxkm6ek03edhs55dthelf2,52.1,8972224
juno1ug9x7hfs5lehjt9hmsam2atrh74agl4escu0zy,28.88,5631115
juno1ugqs37t6alh92ev60xus5tmmrxdmq2s3wl8yl2,1097.29,11748922
juno1ughnrlpjngaywy0pthc3333d52h5yqqt7uutua,1.18,7721089
juno1ug2z6t38xkjpsvz7ztnw46s6aynwzhg9qgnygn,47.93,12420951
juno1ug2rn8uesptzt0xykmxg68n0v8qzxjah2ple46,5.59,12651190
juno1ugfycq8djwjwf5npkqca3hvq6rssedsqlrfsp0,14.0,6466285
juno1ug8ddl24kuw8q3q7g9kearz9r2n4f6glvuxdsj,200.01,10501575
juno1ugtc8kklwvr48swzu5fa4jup57dv3l9nptm605,12.66,6533215
juno1ugtqgl3gc7r5alawxu7nx7x8hammq9xkvq76dc,5.57,5883853
juno1ugdcnwezcev2ws00ddhehrgaynj6a904az76l4,11.87,11588518
juno1ug75yq0ff7nkhenk5d4zcwywhdseu85ayzvcgc,4.94,Inactive
juno1ugwm7dz3zsxskznhfaey60efzs9kv4550r5fvf,52.86,12511013
juno1ufrp7eas39yeajr8kfjtywwm66fl075wsew8t3,0.8,Inactive
juno1ug3g4h0506t7rmz9lpjjtu8eftnwmvkdp43qe0,6.26,5659955
juno1ug3xpu9y5fyu6fxw08cctavc02mke45wjgf64s,1604.81,5812325
juno1ug3f8ejwxkrdzw7vexhef0u5l8ftqstpukkw5u,203.4,5866517
juno1ugjdyttghzue28p3lzv3mmxxhr8p6fxv03fxyx,9.89,8368334
juno1ugkvhjtfna3s40nurqmepqwapgy0h0nw8rnvak,20.45,5898773
juno1ug4e6lphh3vywudrjlhjgv7yspjk24ues8z93g,3.51,8364477
juno1ugw5lk5vrfh9yncsag0fey34p6a04d50umxjdn,222.88,12710169
juno1ugkcjqk5n84mfmgjlvsjqaldev9lt0ldn3du4s,9.75,6429955
juno1ugk3h6easet2a9ly07f6ywmw79d7pjazs3e62q,24.9,7783927
juno1ug58edjfgzsgw6g3aghp29f79mprkldn64mene,49.9,11785276
juno1ug69eale58mdn73tt8chmsqhuasavc3nfvkaxt,11.42,6032134
juno1ugh2dvdezwkzxlu8dw6x8dt7ycqu36l692pjrr,86.69,12485573
juno1ughqkqg0c8myamy6n32tyk0l5ur4usshvx8fy2,83.3,11605189
juno1ugmjjc65mj458hwgec5l8fu87rpjfjg8amzqsv,21.8,5791469
juno1uguhuvhaup8e50872eydlwpqs2g8u8pzgfswm9,237.0,12355716
juno1ugazd3dzfu9qgpfp7xu5n8rsmzw4t8hh39zc6y,17.28,9520121
juno1ufvuaxa95940fkaatz5pqxvwskazqq0ghp9vh7,2.48,Inactive
juno1ugacex6mjw2uewpg288myxcgwvxk6whze8t6fe,41.0,11691436
juno1ufzh5nl5txfyx63q5la4yfnjdnrmmyvzauwq7s,19.19,9324170
juno1ufzwn2797p4jc87c6tf835v204plq30vd3tqt6,30.66,7866190
juno1ufzhxwtkfezru574mpkcr48z3ex4ashe57p2p0,130.01,10949444
juno1ufrz0ar3ewhfh8sd7kjc0ja6xrpqfky6lsfelz,1577.0,11871418
juno1uf82zx63ycdqx2k5lp0gdyltyvwckgmexudhdp,31.25,8911852
juno1ufy888pxjzfwplcwj9z8ffndpvsmkka4hvx8pv,1.62,6448839
juno1uf9uxhrnlajdrswfy2scy0h9k4276wk6yx9xkj,10.22,11588235
juno1uffzdh0xr29me4swt0mwfls2ydrl5095efw4ez,119.0,6676384
juno1uf8rzttgu4l7duf5grcl3tnduf76tfrx2pchuy,0.51,12680802
juno1ufmhwml5jfh84p8qsu6xu7jkq2jcw8ua8y0jta,70.0,Inactive
juno1uffy26er8fx8jyq0z6jx5p3w2jmarnmnt77frg,149.85,12551178
juno1uff2kzwlrektuu7g3rn4mrema8z4fp0vjpmly2,25.1,5871623
juno1uffu4vqr8khqcxjuxygegxaavc4gjj2qdx6ntn,80.14,6273075
juno1uftzfpz2u9xlhuj9kdrvv869kh0guf0tsshejw,72.68,11912644
juno1uf7wxtdmp6dt435nyq2m409p0t4gaf4ez8yrrd,1.9,Inactive
juno1uf2ydgwdnua9myq63gujpeg2dhx0ws47ymapmr,1.78,12308449
juno1u2q4lr4yer62wen4x9xgkcpfmmt3c8rzdueq5k,25.95,Inactive
juno1uf2c4jcc7990a833w5cst4n9djtuvyh0wfg0v0,13.29,12068268
juno1uft2x8q0wft97k3akpnhs70mtqh63cwqht365d,18.63,8421792
juno1ufd8mqntc8np0w4v6hrml5retph6nfvq2wdd6r,6582.21,7688754
juno1u2zxe32v49frtz696a5ppxmswtszk35eltd3wd,134.79,Inactive
juno1ufttxn5w7drn0qfxkrpjf3jpjwphuk8scr8amv,21.99,7513821
juno1ufsuar6e9ddqzn4dn58hq5mgdas7v683gufwew,14.85,11894945
juno1ufnt64e8xam57jml0ep3qqx2ttg4pl060zf2mu,0.95,11611857
juno1uf48ec4zmhcuzpkln74dwkxey4p000vpnhukv9,8.08,11207274
juno1ufker052ay46y7zez3m4uf8escvakkx6lguykj,39.94,11201337
juno1ufctj836k5y88exntp9yx5y8ye7zqzl3n0hjg7,39.22,6448847
juno1u22sfxlfqwevhxagesrqk5m25ly3cpmted9yh5,4.0,Inactive
juno1ufc0ce7qaj0tcsfmy77u2s50qlgy9t5ewcs820,41.64,11135929
juno1ufehaxln08a909caxt0a5jyqee033g8r02zfj6,6.54,7906441
juno1u2dvmnmayxkpea09gzrm6seveq4g9e9334rrnh,5.06,9900031
juno1u2wjc2dgk9h5utv5t7rzh2h7rxkwyseh7l8l9d,10.56,Inactive
juno1ufu9p0d9uxdjy58d0w2n2pce6sjtuu3ujf3p55,1.22,7294921
juno1u2qhexcuaqrtzye5l57uv2etd6eu37lcldwfxm,48.52,10298331
juno1u2zryyhjl4q2rhwucvspd9h8whlnpm0kc0ywnf,1.06,7346568
juno1u2p2spfgkdesuewwa4kexh8p2zd0flsqdzmd0k,34.53,6560180
juno1u2ye89rww73qam6z7jwqang3f7449trmhanlz7,13.35,12285084
juno1u2yqplvsfy57fvd6pvpdrmg4nwpzup9p24mzly,1.6,7923462
juno1u2npg2rxl4yce0errrx5p7ksxl93q2c9lzleuu,68.99,Inactive
juno1ufawwp6h3qu02yktsah7xnam0dl082d24u3q7v,92.19,12669256
juno1u29ehak5xv2x6da7wagfss30wltgtw7af9zzuf,5.16,9325679
juno1u24dvtgcc45l2faypznzck4yzfzrwf9y4zuh70,30.71,Inactive
juno1u2x3atm7gxcw2ypsxrpcer970xchjeal7l82s2,80.7,6486685
juno1u2h5xfw4l0nu60azpexzagfz2y9wlavhsxgqgq,11.26,7767503
juno1u2ehsz3sr7w55wh2x8qmc9kslulw27y3h0k74a,2.0,Inactive
juno1u28g0y4zs6fqq326t2fjr5mgnnjdt5r9kp7emx,0.51,9442624
juno1u28t6dkc985e6wvyykv85d8l79ct0nfzuw74fy,10.62,8548239
juno1utqfmd9t6zkeuqnxpn5x9tavja7tkhpstm3hzd,14.0,Inactive
juno1u2gluyan0v0snmvnayxr40aqmdfajxkc4j8gjq,13.03,12671537
juno1ut9h88nn96e3m67zjqzfg4cllfg88sul2yu5nz,4.23,Inactive
juno1u2fr952dyze7cxrpuhx048qyadz7zdr0fw3wg2,186.11,12682355
juno1u28g992d87gar6d6g7gj5aqc8fm5prcxpwu2vq,3.0,7969344
juno1u2v92s4gdg7jaeqjg90fp2un7zn477s4wk55zl,21.08,8934157
juno1u2v4fp7v4zrkm95utnhdsa4aaym83j7xn8p7cd,6.85,6159565
juno1u22k5wea3r70w6704cfv89pkkwlweswaxup9qg,3.67,12639117
juno1u2s9yk3ev38h44nay6uth2h9vp6a4gw9m2zd7d,10.13,10354089
juno1u2jzls0kf987rsaj3rfjq6238cdh3l22sfqkz6,24.02,9356711
juno1u236kr56kpulv4d2ygcud8eadvv22e35xzuhf5,50.71,12568865
juno1u25xmmu53va8p7ctl8pracuu0pjj6cfj88sj07,478.41,12587111
juno1u2j5h5rn6hsx3fsy83j5jl66576rrtm04gcnhq,310.19,12716462
juno1ut0xg6vqke4kv8503uqvhnz050v9mvune22u8q,95.11,10939610
juno1u25km3qztxyws89qzsa2k36d3lujptw7rpta5t,52.45,12419358
juno1u250wphppa20xs8v86wzcm3nyjxq0rm9j80ues,47.39,8256665
juno1u2hr6df9vvjncjqgnz4zt56jwck58x5ulprdvm,4.9,6876541
juno1u2egcp2dudvumvlpdfkh4e0842spe4783hw28w,9.21,5499804
juno1u27hnu2tmajk9yeka8d20ucepvjzkg8dspgkfz,4.99,8289189
juno1u27s5uej9mhm0emy32zw9q3x8qk7ftmpa66s0j,35.18,12361338
juno1utpcv2llqsy2u56qtpk2v2pd8kulune99gaf6z,23.85,8561573
juno1utg6gq4teaj68m76w0x6t9a34fyqrk3ac296l3,5.61,9085284
juno1utg09p3nrguh3aej3hn3zqglx0zs087h6cx5zd,17.91,12441996
juno1ut28legxcr4l48xjgjwdewfzrzkypjrxkf2u3x,7.14,10034446
juno1utfkxwkqhjqc4vtunpk63m85n04nyuzk5m264q,9.76,9899892
juno1uttqedxlavu4anxt8puyeculdhvqfyf5fa3gzc,10.25,6086499
juno1utdm07lhfu729q8kdxst2x35swlgan2ghl7e4n,141.13,12610963
juno1utt62eftfmm7zda92rhltap9yqdzelf6e7wwah,8.05,9761811
juno1ut05tgd5kgaypl85lq386drx9ajjk0g6z9xmry,1.59,8989513
juno1utsy2ke83yxnap65r0n7a42zzaska40hlwampa,100.4,12444891
juno1uts9g5fn6ua6fgq90gd47j73usxxp4egy9rrza,310.0,7432875
juno1utj9g90tenuh3auh6q603fedkkpmkq0ygafvmq,21.1,6483797
juno1utjvcsgpr0dd98agnhcrjw85uec9kn78t4v72l,203.5,6623619
juno1uv0pphr9y5hcqzephq7m576uryjs7zmjvj8dhp,5.49,5218490
juno1uv3lv85yf9urz9a6sfm4mzplj82x02xtwxe396,1.21,7645035
juno1utc8ez9g9swvcrr074zz6uekwz7s9p7eh06gmu,240.3,7641630
juno1utm6xgjrz6ztm73jax7xyvf7yxey6tcj2mfdae,3.85,12364098
juno1uthxjdyrl5vtq6tv94xexn3a8aflhr2qtvl226,1.45,12716657
juno1utatk2weqytp5ccracuu0ydcvamsmg0572zwyj,2889.34,11859534
juno1uvus2gw0c38es6p77x23mva54l555gdyhnhlkh,2.99,Inactive
juno1uta6zvanad94rxr9rw9lg8400vepmt2457cc85,6.17,7501041
juno1uvm06avuj2r5sa6r4qfmfg5hydce0eaclaz4f2,1.21,Inactive
juno1utu70zqyy3e7udt0nqqft3f3nslez26qepgfjq,5.62,9070222
juno1utljd4sgghs55q5nv9tc38zed3qsrnk38vc6gw,45.5,5655825
juno1uvppv6zgl9ne63hucc7gtaajcevf8c0fgs6zjv,15.1,8900036
juno1ut7rpu9eengwygmqv2cdg5nrw9z8j7ysdfvfn6,0.49,12672287
juno1uv7tw0vy3m5cf7fpchfx8dz6ra48jyhc2uz9x0,29.85,Inactive
juno1uvlg3nltyjwryuzsesy232l7l74xpz0c2ayvet,6.87,5478829
juno1uv7cs3tryrcphznxkrnxm3l96fqq5ejc6a0fn2,69.54,5324363
juno1udppvtldyk8h56dwqknzn9d2dkc0t2jqv6e58z,1.1,Inactive
juno1uvtamgl4xyc9djcdr0t9an6wtmfp6uja7002n5,1.08,8110237
juno1uvvey7vw9v53fy242rmvud2p83g3lxyu4fuu5m,2.77,11094839
juno1uvdwhfr0uqmp0ts6rvzldqacan8ehsuclf4qag,3.18,6842140
juno1uvv7lgexh6ncyjpvcptqdexr2rr2f7469tqx37,3838.54,12020291
juno1uvxp3asnswh77rza95pr5p254va5tpc93vl7gr,14.78,7520126
juno1uvjqzsrfd7hsy9wpdes8ul7afj7mafjwy8mxwe,9.95,7158772
juno1uv068fnxcen7xhl907kenrj6qns3jqwgpy6vd3,3.53,7948806
juno1uvnypvy6u8aat2m8zugwnxdz7krulutxasny83,7.95,10019610
juno1udzevth8lww45y9hpjyfxhfr0relhgg899dv7d,5.88,10298176
juno1uv5hx5qeh30fgc3m9chahv4l59grg6tswwxjel,248.22,11270450
juno1uvn2qjafct3pcw7z30vzzjerqspup4ktqldzuz,179.85,6556256
juno1uvhjzxg7wq4g2kdt4mpxku8kkgs8dgkf0jma75,204.27,12421141
juno1uvesk2uv3frvm30xat0ar5kwrv9etxsq9l9sce,18.7,8206242
juno1uvhzfqhe0la6l7zyyntx8eunnpcg54rnfn466x,18.52,9128343
juno1uvuqxn4e3gazdpakdjd8vad5u657zfyyhtwaez,160.87,9708641
juno1ud2vqfjv44hv6cjmkvp2u6tzhrdk7uwg5uxhnh,2.59,Inactive
juno1uvune9c9npsdp9rc6trnv0r2yumzvqqln3srjr,93.24,7264733
juno1ud29es9yfzpue5f6g4x3jlhhfawct6ruws2fx9,40.77,Inactive
juno1ud27n5leq5f9c5g57y9ymj0x4am93larq2vw9n,26.52,Inactive
juno1udtv2vz2fexjwsrr4asd4ascpzp8smkgdp9zsd,4.3,8063023
juno1uvu4f6uelzkes6jnu8hudg6297xagd9v9lwlx5,59.72,7866792
juno1uvlds8pu07k0av9rknaudv2uytvq5sglq7u3rn,100.29,9863492
juno1udwzp3whmhuw7rq7zq48kj5ex5d2yxwqlzxphq,70.0,8951889
juno1udser4r0nyl2maegw6p3g2se2pdx50k5094m53,1.04,Inactive
juno1udpmrvuclkmxzprz4tvukh6ttk84u48t5n2ay5,7.1,6877661
juno1udj06tsxhw576ljfjpl2e0k3hq99h500f09sgr,95.1,Inactive
juno1udrmj4v4jwyent6ldwtl52mkccth03h4e8ssdz,4.6,5567109
juno1udygzs30d5k7dkfq9uye29a6gx5j9cl534cpxk,104.3,5888325
juno1udr7pfjt40yqy83wwudnaafuyhs3txlmrxrdyw,1.05,12188409
juno1ud96e32295tv72schhrz43xn0ghtvxus8svjp6,173.2,5644156
juno1udxqrhr0wjmxck33qkhgnsyew6wnur57rjngaq,1.01,9927472
juno1udf4pklqthkl35ah2agyfzafu7mkkl4da782md,1.0,9141087
juno1ud267vq6dcsjrapsf0dqftf052dgke0edjs7pn,8.83,12627016
juno1uddflt5emzfrg0kz5trjsf6rjssu5dp4gaelpx,10.51,11467282
juno1udvugzka9qtyy86y86g0frgscqjfrk0m7fc846,8.62,9365006
juno1ud0cqxjd7jwwhjskqdmr49xqcwqm9pjnhp7vp5,29.6,10115187
juno1udsq9kglss3vr32uy5g7zvgs5mwcrqgjxkyktz,99.88,7650516
juno1udslrcvux8zyqa5v9afhpky3lgnl2r8fl5gqln,102.58,8565377
juno1udsscz7q4qy3grwhtvl5fjtqhmhx542sjyxu2j,17.17,11914484
juno1ud3tqnj4542zx4vfe6kv3nr8e3aja7kgkcayl8,83.79,12452196
juno1ud5qw6k3gp68x28tm5lfkygnq2x7c9wtrpytlf,120.56,11149934
juno1ud5dsx738v8rfd4dxksxhsh3fjg5em8c48mhmu,7.57,12695006
juno1ud4gcugst3sdzlk6l5mqtfungn37pe8zu7hkuz,19.79,7199675
juno1uwreah6j4qma3ezjum6k4ksjsfzqxmw8rrw672,0.03,5773934
juno1uw0a2x0k4ajzj8jqsgu7khlnggafhpc45zgl9c,4.06,Inactive
juno1uwpwlwmr9f9ulpy4q87nsfnjkp3vmh67uvyape,9.99,Inactive
juno1uwwf77qkg535vcl78wlwng3zq456l0hp9528hc,5.0,Inactive
juno1udhjc7lw4fxwnumalmw0zhlrr0z2kqvfca3qsn,21.9,12131201
juno1uw8dnyvnx8qh4aywq53vp2mekhq3634ql2drax,319.97,12633876
juno1udajv4y5ns3504tydnp8lnr2avqcusf2gj577e,19.74,9371557
juno1udm527p5rnpswlcvzenx057sq0ges99zk9ashu,7.31,6065950
juno1ud7qhrkf6c2vqf79myn07y43u785806dfc42du,38.37,9027233
juno1uw4x354c33eusc768xtd4x2c9ncc872uk6cdat,65.39,8900313
juno1uwqfavdkp6xzjx4g7fcwz99ahm83kk54fl25my,111.18,6441252
juno1udcj2k2rwmz0r9rv9zjnjx82hl79naf4cyu5yt,71.54,7986248
juno1uw0vj55akj32sghswucarhpv7kl25rvtyj5f5z,19.14,9513533
juno1uwq56k2tcypv469mdsmkk74wecgz48d6tvqtd2,93.46,7580796
juno1uw4guu53fw9g2dyphxd68myk74htmxlaqeq8lh,7.48,5617652
juno1uwwjq3hw3k3y4sugu6huhc3tlnf4r78eu8s72l,4.83,5873165
juno1uw0rdr2r2kskyetq2w49jpgklscn4zq34ksf47,1.15,12627046
juno1uwjgpxuql6h2uwzxclp6fjl0t8wl8433wklprr,13.51,12150921
juno1uwsu6maedngdhcg07sp40pjaslk597n3k36x33,31.64,5551820
juno1udly3auq73tnq46zkekm5llccvvgu9grkfew7u,15.18,5728812
juno1ud7emcyuzuf8a7jjge5w0rsfqjcj5sl2q67k7y,105.65,8284779
juno1udcueh3s78fmnxv92meekdnymjlum7emzd8aku,39.53,7510554
juno1uw3y0245q27e4ndr73eum722npt54ufcl88xgz,4.4,12170569
juno1uwt592ntvv9ztxjttm82c47l06zxmev5mda87u,100.0,8023519
juno1uwd0tw37sd07kn52cyk8mc8tgjfce2pd5zfskv,19.08,12649911
juno1uwqmxh9slmnylcj0efw9rst0cg4n4z605pla0v,1083.45,12147030
juno1uwfprdt9x92j6wv03reee42dg8dh4t5pk7l4ej,20.62,8539877
juno1uwrapvggn6pqs9jpl83uk9euy0rt2g25f4vgz9,4.04,8478058
juno1uwdm434qdvq5wnkuelqg9xgepte36lwzvcpaxy,7.85,11896490
juno1uwpf5dzxf0fa2kygfxuzqr89zgaqe84hmz4v5g,9.39,6247808
juno1uwpnldy3x2r2vkatc7c3tj2tzq8jsdr4tx2kzt,289.75,12332359
juno1uw3g9h8nlrak02tsphrwz4zxrfdwvcaqrzk9g8,157.8,8941551
juno1uwvvjt23ge4u6kf9sflvevvt4uxh0qezmgwt5m,917.95,12483406
juno1uwyqlsf3mhpt50h2vgkjulqf752gg8ded9zmuu,60.75,10301783
juno1uwd0msjgzj09f5hpzpfyhnh70ksdl0je4eet6p,6.04,12404243
juno1uwxh3ysfw40avtmdhf5gpm860z6c6y3h8p6fqy,0.98,5857538
juno1uwlsnpm44lf46vrxzufawf8k9gdmpm0vy5qhyw,46.59,Inactive
juno1uw7e8kxw3gpwjkcla4famg8l0wdxqhscraaedd,3.01,Inactive
juno1uwkc0v8rgs0f3apqazmfppwhfxkrza5kz85ujt,19.05,5778530
juno1uwcspn04pz0je8udy7mtlfycfhw8j2huar0lh3,23.15,12592065
juno1uw60znhdxw2lvhlvypgkj8ztmvracec6egpg26,11.38,7422148
juno1uwc3hlsf55el6465v55xffnt8kwdmul6zu76ep,378.75,6632108
juno1uwahn2t660lrffwq9psngjmtzazqm24tecg07n,5.45,8493611
juno1uwefv48x3cns3h4ph464c304084hmzpuj7d84l,101.0,8164456
juno1uwep2uypmjz2l48qlx0c98vsgm5hzzh2xgdxcc,152.68,12352803
juno1uwkk2s37e0xtn8gk49x7jd4j4g8qayr2mcxv7a,2.14,8352820
juno1uwmnatqvjgqsm7kvemwtzpfedaygvvhe40mngx,54.91,10817837
juno1u0pdwj340uv34gsa7vmd2pvhmvhkhjjeezyzx0,24.39,12561460
juno1u09rrcf7yuam73vkhg9vkhf9n0pvykc2lsq860,38.53,6001518
juno1uwkjstsww5cqgthdrk3adpff9ns7ugfpdrxl9l,180.0,6219772
juno1u0xkc0a4qcuvw4dx4y0vefwlhaxmakdawekmv7,85.39,8482323
juno1u0ym9etxs6agfkdkhw3tmdjlcx3xm3qed6s7v9,11.31,12644848
juno1u0pj0qxaj3uwrkw8kvw64rhzjss9wwdutdv3e9,12.61,8371486
juno1u0z40kza5p6uw75at2g32c99nwujndmjh2cptg,99.97,11343919
juno1u0qcv43rs9p35wcrp7n0hgkhy822afx4smrttz,428.53,5692756
juno1u094ycs8ajvx6ukj7ghd7d43yk3yu4k00y4qkd,4.92,10626444
juno1uwah5h98eqnk3z6m0kj0crv90ryt9s30k5ejdf,26.86,5591522
juno1uwa8qtspper7wkwa25wqpm8ypw620hx06pa7rm,7.94,12160840
juno1u096msw7ezfx54vauvdxzd2lwwxgdgsrux3k4c,22.51,5688029
juno1u0teeyks09ppyl4ech9qye5f394cfjtvlz8qce,6.1,5668060
juno1u0k34jx3r6m35p88spekwalmctzy27v9cz334s,4.33,Inactive
juno1u0v87r65jnhsfsqzv2tmejjdsc5fmqltp5hkyd,23.25,Inactive
juno1usp7hsgwh95puuq7jsfhahl4k8dz769t8k35tf,10.78,Inactive
juno1u049qyjlqq2qpk9rdk49nhdh4vys3ltctl4z30,15.15,Inactive
juno1u07a2lz3ev8m3e3lzghecfsnz6ehusjahnwgl4,4.95,Inactive
juno1uszcarmfgpplx68vqkau486wr49jfwsu9hjm8n,6.36,Inactive
juno1u0ju09m6cfqqcwejp4tnyqu34pplsnd20de6gx,11.42,Inactive
juno1u0uctt973t64njnd4tpaqpg2d0szn85068s85v,1.99,Inactive
juno1u0w4etfpkwlmqwsdevvvdys0xnu6yurvstmyhv,1002.71,7496136
juno1u0nanzg6nlh3kmcgthj2dwfd2rjy3ajq4enxn9,25.61,5203236
juno1u03q9jfpcf4mrwdljlnpa2zjcme7jawgcn0dqx,9.27,Inactive
juno1u035uzlyc8fjlyy8rsq33r02eavw7ymnmx4lq4,4.9,Inactive
juno1u0njf2ljr232l47c0heckuw38xhusd45phkmme,1.03,12536935
juno1u03aq3lc9u5y5rn0jh5l7rtgnnx5ftqaht05us,72.06,12639595
juno1u00qamcp9909q40y0zd744u6nqz0g66gjh7x3v,27.76,12282074
juno1u0xuecc8cs5yakv86mjsjsqsy4lv84ykyx79yl,203.89,9094253
juno1u0sl2s224qj20zccu34nam9ljjdtatu0wpcfvh,373.98,9317483
juno1u05h9g6elzqtl53fhfd48ynrnwzrjtsqywm4rv,386.66,5509529
juno1u08zyrgszqcu6dhcld6xm56ml7akwasvj2udwk,42.35,8601516
juno1u0k4cwzlv409728hnvmex3gw2ephnqdpusqtph,77.75,9205374
juno1u07fhp2ez7j30gz878pagcr24sxr0d8u0eltty,5.38,5802510
juno1usrup2ulx4vk0nuxx7zxtfz95s3dcudh7j8xer,13.75,6131905
juno1uspm239auzwxvgyms45z9e7gn6zu4e3cr4v3au,64.99,9904698
juno1u0kyw0ah45vxllfzzmc2pcdkjrrvxcuan32800,19.97,7431544
juno1u0l86ujr4jf0nntatjpf8rfvjucy03nyvevs4l,9.28,6032449
juno1usfuyf9tdvkg7p0x2c9tfntqrw4fws9n0t36fz,302.89,6402775
juno1u0lt2xrde3nw2lxz0wn7d9z9ezxtjgw2pwprkx,211.87,9035458
juno1u08t8qld03utjm04p2xm4a0ua2m3wdzfr04tgz,3.03,12376476
juno1u07t4ev5ylnrus9n6tpck2x0nnmnfcfnyqgflh,0.1,12642774
juno1us9e0y6rynm988snaudx544c35kw0p8tzwfmvr,121.74,8184719
juno1usy0w6n3hjcnvqdupz6sdtza2shwnjkj03lrqv,7.43,8311397
juno1u0dpsuzu4em9g2p54xr77mkknkw7n2u3re4lky,8.73,7689414
juno1u03ea80h2mq847afafa2mqdzczmmjqu62pah22,0.05,9404887
juno1usxxh8yt5vmqu53rtzw9536mnuvlsu38245rrj,228.42,9537674
juno1usfx6sr0gpqh73zgznqd798pu97uaxc8npaj9j,9.85,8356691
juno1usyuxazvr65vgugvrhff0l678l9r9rhz0vnfaf,401.32,12556477
juno1u065nh8mr0ycejv3vt6mye020gfmt6mh7uwjpg,14.72,12424646
juno1u0jqdercu3a20p5u2uz034xhsw7m53vuq27sc0,199.06,12163892
juno1u04pl7c8zwkchumnge32zfpd77rf2uj9fmxvxd,1081.9,11078565
juno1usxnaeelz4a2yhdc8gtu0tz5qnm8pl5wykdr92,179.86,7726802
juno1uswg0ecl8j5tm79q5543y6n4nepeszrdxue665,33.81,Inactive
juno1ust4p46trvsqswauq42n79j33fu5h4wn9lnuqs,1.0,Inactive
juno1uskwhwyhhujeqspm4q0nvezvqjjetz8w5t0l7r,25.11,Inactive
juno1usvslgkhmthg4przvhtjk8u6drup9ll4ggs5dv,49.65,9255276
juno1us2g59r96wkyaew95qryl4rsfvyltjr2uhwf8p,2.25,7543610
juno1usvz6hqg9a7wjyms7ym4mtqywr7tsex29v7fcj,7.67,6459772
juno1usjkyjlx5le3wc8l24s6cv3jevjp8askcnls02,22.85,6173334
juno1ussd3x3p3ksvzpew8mknyj0mps69tgplzp53u9,4.96,7311764
juno1ust0j2028q4xgrdymeemhqm24lzn2zn7fhmp7c,179.85,12027762
juno1usw59qaw6nxa9l2ghuamfl0l2yyynmgys5ghq9,1.73,5944010
juno1us057ecktxw26tlqfwznpcqddc66zwyse7cemt,432.17,11487357
juno1use39283u8wqvrlydxf2wm93g8u55002flzgyz,97.96,10280201
juno1ushgwr0jnwk8jl0vyjq5zg8z2m2uhu2zs6k4d4,25.11,9403924
juno1usmpd0022t6sk04e7qcp0lqlf8f4p70xz4q8s7,41.55,11746929
juno1us7v2sx6czcddf9fe6hw2kn4afxw248sq34zmv,6.42,12049467
juno1us0v699jtmylpe50ca3fysncfyrnwgw8rrlmzt,29.76,8471366
juno1us5nnulk48k344gkendnyh03pn9qyru5lstkvc,98.35,12234710
juno1usjyfznms0a3fs7cx2znx09rushampym3gyspw,35.45,11616056
juno1ussj5pak2r7w89mhyrmmazkzrr32ggnnz763q6,557.0,5994335
juno1usvm5jtxvklnndmg7sumd5ggcarq0lv2f7qnj2,11.5,10392109
juno1usu9y32fkwmtzcqgyel2gut7gva0uk0e9lwpnn,102.16,9040165
juno1usachff0vpwmnmymyesnvaz5g894w9altlfm0y,11.64,8339090
juno1usdp7j0ve5uqgujrtlv0sndspe4mqtahuvcg09,126.26,9187357
juno1ust6wzmrxvg0pppp69tqmfutc39epk9rt3y5ty,301.97,5860168
juno1uss8f8n7grekljz05jd0tfhad87jm9pa4h9vkw,2.0,7709244
juno1us0rersk0nmqxe3pmypgm2q0ur23m4summjegz,7.0,7993886
juno1u3xeh5qec0zk5lqw8s3ccy7p6pq20l4t34pu6y,424.2,Inactive
juno1u3043ej5gag6jwzhpsp86rnnp8qggvhnugx0uw,5.75,Inactive
juno1u3z8kxvfhh26qc7d37utx477dtfpl8xzmvse4q,1820.0,Inactive
juno1u38eckrvna24rntzywjs2nk8wswtx05fwf5gl3,59.72,Inactive
juno1u3q58uth545aj5qxrp9c9wh37w9ezf56wwd0ns,1.21,Inactive
juno1u3fl3urlp7tauf7f354vl29tt9vvu4n4vha0ny,17.65,Inactive
juno1u32pngh60nc4huy5v8cnql3x82l7amy2t2q229,6.0,8048874
juno1u3yu34dt6lu76e824ak70a9cxfr8jr9v958llk,22.13,8143314
juno1u3y24emryjtem95f8w0w9jrech84x6cyx25tcc,54.64,5225389
juno1u3lqcqntxv5hpw25nl5meu6lumylq9w7xc9fms,99.9,Inactive
juno1ujpna3vuhkc76sjwgmq87sarkqp6jveu9yenac,1.79,Inactive
juno1u3qvfl4jr6s5jrg2fvup9gppwepqvp258gqlxg,7.45,5568669
juno1ujqvs49hfldegaygjhsu3zc6g2n5vpwl06e8sn,10.0,Inactive
juno1u3qjzuswdmr4gnrpfxyn8dqsjjwv2quej3l660,9.99,7784975
juno1u3lhclqgz94mxzuyagp0trssqz9n8lk972f7u4,1.96,7356666
juno1u3kwwzzljver73msw8v3h5utttgt7mefcvfzd4,111.31,7635427
juno1u3qrcp95lfl9qfr7757azsddy06l3w5c8y9p80,33.09,6024987
juno1u3r3htxq704nvgsuq547hyl2ap23rh6rkk0sm0,750.74,12340780
juno1u3tlua2sd9wk8appsks36vu3eg3c0zhxnu8u32,26.38,10873032
juno1u3vs4j9njya0r8g3sdc526s7ml040q4cy9edfv,51.78,5776925
